Data;Nº clientes com acesso:;Nº pedidos pendentes:;Novos pedidos:;Desistências (Total);De Ativados;De Pendentes;Nº clientes ATIVADOS c/ operações;% cl operações / cl acesso:;Nº clientes ATIVADOS c/ operações;% cl operações / cl acesso:;Nº operações:; Volume negócios: ; Margem líquida: 
2017-04-21;343;12;0;0;0;0;103;30,03%;60;17,49%;8;€2195230,16;€1289,65
2017-04-22;343;12;0;0;0;0;103;30,03%;60;17,49%;0;€0,00;€0,00
2017-04-23;343;12;0;0;0;0;103;30,03%;60;17,49%;0;€0,00;€0,00
2017-04-24;343;12;0;0;0;0;103;30,03%;61;17,78%;26;€4686195,34;€2717,64
2017-04-25;343;12;0;0;0;0;103;30,03%;61;17,78%;2;€235379,12;€69,23
2017-04-26;343;12;0;0;0;0;104;30,32%;63;18,37%;14;€1379413,84;€969,87
2017-04-27;343;13;1;0;0;0;104;30,32%;64;18,66%;21;€1985709,06;€1975,42
2017-04-28;343;13;0;0;0;0;104;30,32%;65;18,95%;10;€775314,95;€670,22
2017-04-29;343;13;0;0;0;0;104;30,32%;65;18,95%;0;€0,00;€0,00
2017-04-30;343;13;0;0;0;0;104;30,32%;65;18,95%;0;€0,00;€0,00
2017-05-01;343;13;0;0;0;0;104;30,32%;65;18,95%;0;€0,00;€0,00
2017-05-02;343;13;0;0;0;0;104;30,32%;65;18,95%;11;€1062188,68;€805,84
2017-05-03;343;12;1;2;0;2;104;30,32%;66;19,24%;13;€6160059,58;€3494,68
2017-05-04;343;12;0;0;0;0;104;30,32%;67;19,53%;12;€1638969,03;€1024,90
2017-05-05;342;12;0;1;0;0;104;30,41%;67;19,59%;11;€586060,96;€524,44
2017-05-06;342;12;0;0;0;0;104;30,41%;67;19,59%;0;€0,00;€0,00
2017-05-07;342;12;0;0;0;0;104;30,41%;67;19,59%;0;€0,00;€0,00
2017-05-08;342;13;1;0;0;0;104;30,41%;67;19,59%;11;€622688,15;€402,46
2017-05-09;343;12;0;0;1;0;105;30,61%;68;19,83%;9;€404280,75;€401,00
2017-05-10;343;12;0;0;0;0;105;30,61%;68;19,83%;11;€918471,79;€795,61
2017-05-11;343;13;1;0;0;0;105;30,61%;68;19,83%;5;€640011,93;€318,29
2017-05-12;343;13;0;0;0;0;105;30,61%;68;19,83%;3;€73394,82;€36,71
2017-05-13;343;13;0;0;0;0;105;30,61%;68;19,83%;0;€0,00;€0,00
2017-05-14;343;13;0;0;0;0;105;30,61%;68;19,83%;0;€0,00;€0,00
2017-05-15;343;13;0;0;0;0;105;30,61%;68;19,83%;15;€1818434,29;€1780,24
2017-05-16;344;12;0;0;1;0;105;30,52%;68;19,77%;10;€472683,14;€303,84
2017-05-17;345;11;0;0;1;0;106;30,72%;69;20,00%;13;€5164279,00;€3701,71
2017-05-18;346;10;0;0;1;0;106;30,64%;69;19,94%;9;€517685,88;€502,55
2017-05-19;346;10;0;0;0;0;106;30,64%;69;19,94%;22;€1175667,79;€739,76
2017-05-20;346;10;0;0;0;0;106;30,64%;69;19,94%;0;€0,00;€0,00
2017-05-21;346;10;0;0;0;0;106;30,64%;69;19,94%;0;€0,00;€0,00
2017-05-22;346;10;0;0;0;0;107;30,92%;71;20,52%;6;€1514304,19;€1359,31
2017-05-23;346;10;0;0;0;0;107;30,92%;71;20,52%;7;€391522,13;€169,71
2017-05-24;345;10;0;1;0;0;107;31,01%;72;20,87%;1;€53558,04;€80,44
2017-05-25;345;12;2;0;0;0;107;31,01%;74;21,45%;4;€382628,58;€190,96
2017-05-26;346;12;1;0;1;0;107;30,92%;74;21,39%;21;€2467928,96;€2691,35
2017-05-27;346;12;0;0;0;0;107;30,92%;74;21,39%;0;€0,00;€0,00
2017-05-28;346;12;0;0;0;0;107;30,92%;74;21,39%;0;€0,00;€0,00
2017-05-29;346;12;0;0;0;0;107;30,92%;74;21,39%;10;€1015334,56;€600,25
2017-05-30;346;12;0;0;0;0;107;30,92%;74;21,39%;4;€754886,20;€934,49
2017-05-31;346;12;0;0;0;0;107;30,92%;74;21,39%;14;€610007,95;€495,49
2017-06-01;346;12;0;0;0;0;107;30,92%;76;21,97%;4;€245392,00;€301,22
2017-06-02;346;12;0;0;0;0;108;31,21%;77;22,25%;12;€2502791,14;€2008,69
2017-06-03;346;12;0;0;0;0;108;31,21%;77;22,25%;0;€0,00;€0,00
2017-06-04;346;12;0;0;0;0;108;31,21%;77;22,25%;0;€0,00;€0,00
2017-06-05;346;12;0;0;0;0;108;31,21%;78;22,54%;5;€200255,12;€166,96
2017-06-06;346;12;0;0;0;0;108;31,21%;79;22,83%;10;€913397,35;€784,60
2017-06-07;346;12;0;0;0;0;108;31,21%;79;22,83%;13;€1032239,77;€678,81
2017-06-08;346;12;0;0;0;0;108;31,21%;80;23,12%;15;€19095936,36;€3935,31
2017-06-09;346;12;0;0;0;0;109;31,50%;81;23,41%;13;€14406977,21;€14804,34
2017-06-10;346;12;0;0;0;0;109;31,50%;81;23,41%;0;€0,00;€0,00
2017-06-11;346;12;0;0;0;0;109;31,50%;81;23,41%;0;€0,00;€0,00
2017-06-12;346;13;1;0;0;0;109;31,50%;81;23,41%;10;€6227981,84;€2971,46
2017-06-13;346;13;0;0;0;0;109;31,50%;81;23,41%;1;€20480,99;€30,69
2017-06-14;347;12;0;0;1;0;110;31,70%;83;23,92%;11;€1647780,86;€1489,56
2017-06-15;347;12;0;0;0;0;110;31,70%;83;23,92%;5;€376628,61;€188,79
2017-06-16;347;12;0;0;0;0;110;31,70%;83;23,92%;10;€1151705,37;€465,01
2017-06-17;347;12;0;0;0;0;110;31,70%;83;23,92%;0;€0,00;€0,00
2017-06-18;347;12;0;0;0;0;110;31,70%;83;23,92%;0;€0,00;€0,00
2017-06-19;348;11;0;0;1;0;110;31,61%;83;23,85%;7;€5711352,61;€5708,46
2017-06-20;348;11;0;0;0;0;110;31,61%;83;23,85%;4;€2268627,75;€1166,96
2017-06-21;348;13;2;0;0;0;110;31,61%;83;23,85%;12;€1115054,65;€727,82
2017-06-22;348;11;0;2;0;2;110;31,61%;83;23,85%;16;€4712201,46;€1808,17
2017-06-23;348;8;0;3;0;3;110;31,61%;83;23,85%;5;€3040262,00;€1463,37
2017-06-24;348;8;0;0;0;0;110;31,61%;83;23,85%;0;€0,00;€0,00
2017-06-25;348;8;0;0;0;0;110;31,61%;83;23,85%;0;€0,00;€0,00
2017-06-26;348;9;1;0;0;0;110;31,61%;85;24,43%;11;€971222,93;€662,50
2017-06-27;349;8;0;0;1;0;111;31,81%;86;24,64%;13;€1853603,36;€1552,75
2017-06-28;349;8;0;0;0;0;111;31,81%;86;24,64%;17;€3006518,12;€3216,47
2017-06-29;349;8;0;0;0;0;111;31,81%;86;24,64%;14;€2839913,64;€2373,79
2017-06-30;349;8;0;0;0;0;111;31,81%;86;24,64%;9;€483424,96;€397,96
2017-07-01;349;8;0;0;0;0;111;31,81%;86;24,64%;0;€0,00;€0,00
2017-07-02;349;8;0;0;0;0;111;31,81%;86;24,64%;0;€0,00;€0,00
2017-07-03;349;8;0;0;0;0;112;32,09%;87;24,93%;8;€577165,92;€331,69
2017-07-04;349;8;0;0;0;0;112;32,09%;88;25,21%;5;€1040258,44;€1445,47
2017-07-05;349;8;0;0;0;0;112;32,09%;88;25,21%;7;€504510,44;€375,08
2017-07-06;349;9;1;0;0;0;112;32,09%;88;25,21%;4;€294108,23;€384,50
2017-07-07;349;9;0;0;0;0;112;32,09%;88;25,21%;2;€126717,49;€145,77
2017-07-08;349;9;0;0;0;0;112;32,09%;88;25,21%;0;€0,00;€0,00
2017-07-09;349;9;0;0;0;0;112;32,09%;88;25,21%;0;€0,00;€0,00
2017-07-10;349;9;0;0;0;0;112;32,09%;88;25,21%;13;€2234973,07;€936,58
2017-07-11;349;10;1;0;0;0;112;32,09%;88;25,21%;9;€2978539,35;€1020,66
2017-07-12;349;10;0;0;0;0;112;32,09%;88;25,21%;11;€590122,30;€294,65
2017-07-13;349;10;0;0;0;0;112;32,09%;88;25,21%;5;€1196014,69;€598,57
2017-07-14;349;10;0;0;0;0;112;32,09%;88;25,21%;11;€1906818,32;€862,21
2017-07-15;349;10;0;0;0;0;112;32,09%;88;25,21%;0;€0,00;€0,00
2017-07-16;349;10;0;0;0;0;112;32,09%;88;25,21%;0;€0,00;€0,00
2017-07-17;350;10;1;0;1;0;112;32,00%;88;25,14%;8;€911629,74;€1120,00
2017-07-18;350;10;0;0;0;0;112;32,00%;88;25,14%;13;€1297081,66;€1030,96
2017-07-19;350;10;0;0;0;0;112;32,00%;88;25,14%;7;€1113499,40;€575,41
2017-07-20;350;11;1;0;0;0;112;32,00%;88;25,14%;15;€968017,64;€737,85
2017-07-21;350;11;0;0;0;0;114;32,57%;90;25,71%;7;€841085,49;€876,14
2017-07-22;350;11;0;0;0;0;114;32,57%;90;25,71%;0;€0,00;€0,00
2017-07-23;350;11;0;0;0;0;114;32,57%;90;25,71%;0;€0,00;€0,00
2017-07-24;350;11;0;0;0;0;114;32,57%;90;25,71%;9;€578015,46;€460,96
2017-07-25;350;11;0;0;0;0;115;32,86%;91;26,00%;12;€1806611,87;€2046,12
2017-07-26;351;10;0;0;1;0;115;32,76%;91;25,93%;15;€3063957,17;€1253,13
2017-07-27;352;10;1;0;1;0;115;32,67%;91;25,85%;10;€697328,51;€663,95
2017-07-28;352;10;0;0;0;0;115;32,67%;91;25,85%;8;€1526914,89;€1518,89
2017-07-29;352;10;0;0;0;0;115;32,67%;91;25,85%;0;€0,00;€0,00
2017-07-30;352;10;0;0;0;0;115;32,67%;91;25,85%;0;€0,00;€0,00
2017-07-31;352;10;0;0;0;0;115;32,67%;91;25,85%;6;€3526819,85;€1761,00
2017-08-01;352;10;0;0;0;0;115;32,67%;91;25,85%;8;€2432884,15;€1362,26
2017-08-02;352;10;0;0;0;0;116;32,95%;92;26,14%;5;€869667,39;€594,69
2017-08-03;352;10;0;0;0;0;117;33,24%;93;26,42%;11;€972934,41;€484,75
2017-08-04;352;11;1;0;0;0;117;33,24%;93;26,42%;9;€780545,29;€594,72
2017-08-05;352;11;0;0;0;0;117;33,24%;93;26,42%;0;€0,00;€0,00
2017-08-06;352;11;0;0;0;0;117;33,24%;93;26,42%;0;€0,00;€0,00
2017-08-07;352;11;0;0;0;0;117;33,24%;93;26,42%;4;€455271,27;€283,41
2017-08-08;353;11;1;0;1;0;118;33,43%;94;26,63%;13;€790925,61;€391,94
2017-08-09;353;12;1;0;0;0;119;33,71%;95;26,91%;10;€2946727,83;€2230,07
2017-08-10;354;11;0;0;1;0;119;33,62%;95;26,84%;2;€90731,89;€45,43
2017-08-11;355;10;0;0;1;0;119;33,52%;95;26,76%;10;€1100669,24;€862,36
2017-08-12;355;10;0;0;0;0;119;33,52%;95;26,76%;0;€0,00;€0,00
2017-08-13;355;10;0;0;0;0;119;33,52%;95;26,76%;0;€0,00;€0,00
2017-08-14;355;10;0;0;0;0;119;33,52%;95;26,76%;6;€398162,95;€442,50
2017-08-15;355;10;0;0;0;0;119;33,52%;95;26,76%;0;€0,00;€0,00
2017-08-16;356;10;1;0;1;0;119;33,43%;95;26,69%;7;€774820,72;€389,50
2017-08-17;356;10;0;0;0;0;119;33,43%;95;26,69%;10;€264223,06;€171,83
2017-08-18;356;10;0;0;0;0;119;33,43%;95;26,69%;9;€904952,41;€582,81
2017-08-19;356;10;0;0;0;0;119;33,43%;95;26,69%;0;€0,00;€0,00
2017-08-20;356;10;0;0;0;0;119;33,43%;95;26,69%;0;€0,00;€0,00
2017-08-21;356;10;0;0;0;0;119;33,43%;95;26,69%;6;€326102,28;€163,78
2017-08-22;356;10;0;0;0;0;119;33,43%;95;26,69%;10;€631384,32;€468,86
2017-08-23;356;10;0;0;0;0;119;33,43%;95;26,69%;13;€1256617,53;€618,49
2017-08-24;356;10;0;0;0;0;120;33,71%;96;26,97%;14;€1844873,24;€855,93
2017-08-25;356;10;0;0;0;0;120;33,71%;96;26,97%;12;€1545826,20;€1141,41
2017-08-26;356;10;0;0;0;0;120;33,71%;96;26,97%;0;€0,00;€0,00
2017-08-27;356;10;0;0;0;0;120;33,71%;96;26,97%;0;€0,00;€0,00
2017-08-28;356;10;0;0;0;0;120;33,71%;96;26,97%;6;€890854,07;€451,36
2017-08-29;356;10;0;0;0;0;120;33,71%;96;26,97%;15;€615841,60;€647,47
2017-08-30;356;10;0;0;0;0;120;33,71%;96;26,97%;20;€9060087,22;€7864,47
2017-08-31;356;10;0;0;0;0;120;33,71%;96;26,97%;10;€670457,75;€834,68
2017-09-01;356;10;0;0;0;0;120;33,71%;97;27,25%;12;€3129136,65;€1799,81
2017-09-02;356;10;0;0;0;0;120;33,71%;97;27,25%;0;€0,00;€0,00
2017-09-03;356;10;0;0;0;0;120;33,71%;97;27,25%;0;€0,00;€0,00
2017-09-04;356;10;0;0;0;0;120;33,71%;97;27,25%;2;€189709,82;€281,75
2017-09-05;356;10;0;0;0;0;120;33,71%;97;27,25%;10;€635263,98;€127,12
2017-09-06;356;10;0;0;0;0;120;33,71%;97;27,25%;5;€737445,85;€370,62
2017-09-07;356;10;0;0;0;0;120;33,71%;97;27,25%;8;€3062716,96;€1905,79
2017-09-08;356;10;0;0;0;0;120;33,71%;97;27,25%;15;€16191218,76;€2319,06
2017-09-09;356;10;0;0;0;0;120;33,71%;97;27,25%;0;€0,00;€0,00
2017-09-10;356;10;0;0;0;0;120;33,71%;97;27,25%;0;€0,00;€0,00
2017-09-11;356;10;0;0;0;0;120;33,71%;97;27,25%;9;€696964,50;€225,97
2017-09-12;356;10;0;0;0;0;120;33,71%;97;27,25%;17;€1647864,73;€725,21
2017-09-13;356;10;0;0;0;0;120;33,71%;98;27,53%;13;€1766584,62;€954,38
2017-09-14;356;11;1;0;0;0;120;33,71%;98;27,53%;8;€679116,49;€564,39
2017-09-15;356;11;0;0;0;0;120;33,71%;98;27,53%;11;€5040816,21;€1551,48
2017-09-16;356;11;0;0;0;0;120;33,71%;98;27,53%;0;€0,00;€0,00
2017-09-17;356;11;0;0;0;0;120;33,71%;98;27,53%;0;€0,00;€0,00
2017-09-18;356;11;0;0;0;0;120;33,71%;98;27,53%;6;€460059,38;€178,36
2017-09-19;356;11;0;0;0;0;120;33,71%;98;27,53%;5;€368403,68;€468,02
2017-09-20;356;11;0;0;0;0;120;33,71%;98;27,53%;10;€1275308,99;€931,62
2017-09-21;355;11;0;1;0;0;120;33,80%;98;27,61%;17;€1149491,95;€576,08
2017-09-22;355;11;0;0;0;0;120;33,80%;98;27,61%;11;€1082362,22;€627,06
2017-09-23;355;11;0;0;0;0;120;33,80%;98;27,61%;0;€0,00;€0,00
2017-09-24;355;11;0;0;0;0;120;33,80%;98;27,61%;0;€0,00;€0,00
2017-09-25;356;10;0;0;1;0;120;33,71%;98;27,53%;18;€1653222,12;€951,34
2017-09-26;358;9;1;0;2;0;120;33,52%;98;27,37%;26;€2211761,84;€1090,65
2017-09-27;358;9;0;0;0;0;120;33,52%;98;27,37%;7;€774547,84;€387,25
2017-09-28;359;8;0;0;1;0;120;33,43%;98;27,30%;6;€1261659,20;€633,97
2017-09-29;359;8;0;0;0;0;120;33,43%;98;27,30%;9;€1809123,01;€903,79
2017-09-30;359;8;0;0;0;0;120;33,43%;98;27,30%;0;€0,00;€0,00
2017-10-01;359;8;0;0;0;0;120;33,43%;98;27,30%;0;€0,00;€0,00
2017-10-02;359;8;0;0;0;0;120;33,43%;98;27,30%;17;€5485352,24;€2432,58
2017-10-03;359;8;0;0;0;0;121;33,70%;99;27,58%;5;€443040,42;€392,27
2017-10-04;359;8;0;0;0;0;121;33,70%;99;27,58%;14;€2112502,06;€625,42
2017-10-05;359;8;0;0;0;0;121;33,70%;99;27,58%;0;€0,00;€0,00
2017-10-06;359;8;0;0;0;0;122;33,98%;100;27,86%;4;€729949,77;€307,15
2017-10-07;359;8;0;0;0;0;122;33,98%;100;27,86%;0;€0,00;€0,00
2017-10-08;359;8;0;0;0;0;122;33,98%;100;27,86%;0;€0,00;€0,00
2017-10-09;359;8;0;0;0;0;122;33,98%;100;27,86%;14;€19863331,66;€2380,15
2017-10-10;359;8;0;0;0;0;124;34,54%;102;28,41%;17;€3985884,36;€2855,38
2017-10-11;359;8;0;0;0;0;124;34,54%;102;28,41%;11;€2058646,51;€1764,92
2017-10-12;359;8;0;0;0;0;124;34,54%;102;28,41%;10;€1106619,20;€894,52
2017-10-13;359;8;0;0;0;0;124;34,54%;103;28,69%;16;€2524255,64;€2514,98
2017-10-14;359;8;0;0;0;0;124;34,54%;103;28,69%;0;€0,00;€0,00
2017-10-15;359;8;0;0;0;0;124;34,54%;103;28,69%;0;€0,00;€0,00
2017-10-16;360;7;0;0;1;0;124;34,44%;103;28,61%;7;€343385,31;€206,90
2017-10-17;360;7;0;0;0;0;124;34,44%;103;28,61%;13;€1544466,05;€1393,92
2017-10-18;360;7;0;0;0;0;124;34,44%;103;28,61%;9;€447506,15;€671,30
2017-10-19;360;7;0;0;0;0;124;34,44%;103;28,61%;16;€2656686,41;€1116,55
2017-10-20;360;7;0;0;0;0;124;34,44%;103;28,61%;24;€2225922,70;€943,42
2017-10-21;360;7;0;0;0;0;124;34,44%;103;28,61%;0;€0,00;€0,00
2017-10-22;360;7;0;0;0;0;124;34,44%;103;28,61%;0;€0,00;€0,00
2017-10-23;360;7;0;0;0;0;124;34,44%;103;28,61%;22;€3605102,03;€1487,79
2017-10-24;360;7;0;0;0;0;124;34,44%;103;28,61%;13;€1071590,78;€716,22
2017-10-25;360;8;1;0;0;0;124;34,44%;103;28,61%;17;€2182282,10;€1670,07
2017-10-26;359;8;0;1;0;0;124;34,54%;104;28,97%;29;€3393866,87;€2176,91
2017-10-27;359;9;1;0;0;0;124;34,54%;104;28,97%;24;€3245415,72;€3613,37
2017-10-28;359;9;0;0;0;0;124;34,54%;104;28,97%;0;€0,00;€0,00
2017-10-29;359;9;0;0;0;0;124;34,54%;104;28,97%;0;€0,00;€0,00
2017-10-30;359;10;1;0;0;0;124;34,54%;104;28,97%;19;€1851396,82;€2713,77
2017-10-31;359;10;0;0;0;0;124;34,54%;104;28,97%;2;€53975,58;€72,32
2017-11-01;359;10;0;0;0;0;124;34,54%;104;28,97%;0;€0,00;€0,00
2017-11-02;359;11;1;0;0;0;124;34,54%;104;28,97%;2;€91077,55;€67,00
2017-11-03;359;11;0;0;0;0;124;34,54%;104;28,97%;12;€6909804,30;€2093,13
2017-11-04;359;11;0;0;0;0;124;34,54%;104;28,97%;0;€0,00;€0,00
2017-11-05;359;11;0;0;0;0;124;34,54%;104;28,97%;0;€0,00;€0,00
2017-11-06;359;12;1;0;0;0;125;34,82%;105;29,25%;6;€828182,01;€267,67
2017-11-07;359;12;0;0;0;0;125;34,82%;105;29,25%;11;€1412381,21;€626,07
2017-11-08;360;11;0;0;1;0;125;34,72%;105;29,17%;20;€2218452,11;€2510,21
2017-11-09;360;12;1;0;0;0;125;34,72%;105;29,17%;34;€2851832,61;€2434,02
2017-11-10;360;13;1;0;0;0;125;34,72%;105;29,17%;16;€1637186,60;€1273,46
2017-11-11;360;13;0;0;0;0;125;34,72%;105;29,17%;0;€0,00;€0,00
2017-11-12;360;13;0;0;0;0;125;34,72%;105;29,17%;0;€0,00;€0,00
2017-11-13;361;12;0;0;1;0;125;34,63%;105;29,09%;0;€0,00;€0,00
2017-11-14;361;12;0;0;0;0;125;34,63%;105;29,09%;5;€2310302,86;€716,16
2017-11-15;361;13;1;0;0;0;126;34,90%;106;29,36%;11;€3480068,17;€1094,43
2017-11-16;362;13;1;0;1;0;126;34,81%;106;29,28%;5;€535121,03;€268,08
2017-11-17;362;13;0;0;0;0;127;35,08%;107;29,56%;13;€1643771,69;€1381,45
2017-11-18;362;13;0;0;0;0;127;35,08%;107;29,56%;0;€0,00;€0,00
2017-11-19;362;13;0;0;0;0;127;35,08%;107;29,56%;0;€0,00;€0,00
2017-11-20;362;13;0;0;0;0;127;35,08%;107;29,56%;15;€4169533,83;€1092,59
2017-11-21;362;13;0;0;0;0;127;35,08%;107;29,56%;20;€3331076,98;€2148,47
2017-11-22;363;13;1;0;1;0;127;34,99%;107;29,48%;6;€2005572,79;€1016,90
2017-11-23;337;13;0;26;0;0;127;37,69%;107;31,75%;14;€4360504,82;€1140,67
2017-11-24;287;13;0;50;0;0;127;44,25%;107;37,28%;10;€914242,45;€515,76
2017-11-25;287;13;0;0;0;0;127;44,25%;107;37,28%;0;€0,00;€0,00
2017-11-26;287;13;0;0;0;0;127;44,25%;107;37,28%;0;€0,00;€0,00
2017-11-27;287;13;0;0;0;0;127;44,25%;107;37,28%;3;€356752,10;€263,28
2017-11-28;221;14;1;66;0;0;127;57,47%;108;48,87%;19;€9797244,76;€7136,36
2017-11-29;221;14;0;0;0;0;127;57,47%;108;48,87%;10;€1378489,07;€1340,83
2017-11-30;221;14;0;0;0;0;127;57,47%;108;48,87%;2;€83663,69;€125,28
2017-12-01;221;14;0;0;0;0;127;57,47%;108;48,87%;0;€0,00;€0,00
2017-12-02;221;14;0;0;0;0;127;57,47%;108;48,87%;0;€0,00;€0,00
2017-12-03;221;14;0;0;0;0;127;57,47%;108;48,87%;0;€0,00;€0,00
2017-12-04;221;14;0;0;0;0;127;57,47%;108;48,87%;0;€0,00;€0,00
2017-12-05;221;14;0;0;0;0;127;57,47%;108;48,87%;29;€7047132,13;€2973,86
2017-12-06;221;14;0;0;0;0;127;57,47%;108;48,87%;17;€4634328,22;€2837,06
2017-12-07;221;14;0;0;0;0;128;57,92%;109;49,32%;17;€2900320,04;€1645,92
2017-12-08;221;14;0;0;0;0;128;57,92%;109;49,32%;2;€1290932,22;€574,79
2017-12-09;221;14;0;0;0;0;128;57,92%;109;49,32%;0;€0,00;€0,00
2017-12-10;221;14;0;0;0;0;128;57,92%;109;49,32%;0;€0,00;€0,00
2017-12-11;221;14;0;0;0;0;128;57,92%;109;49,32%;3;€154980,30;€96,91
2017-12-12;221;14;0;0;0;0;128;57,92%;109;49,32%;15;€3104749,60;€869,07
2017-12-13;221;14;0;0;0;0;128;57,92%;110;49,77%;3;€134840,15;€101,49
2017-12-14;221;14;0;0;0;0;129;58,37%;111;50,23%;22;€3765308,81;€1422,64
2017-12-15;221;14;0;0;0;0;129;58,37%;111;50,23%;9;€1487933,99;€1758,62
2017-12-16;221;14;0;0;0;0;129;58,37%;111;50,23%;0;€0,00;€0,00
2017-12-17;221;14;0;0;0;0;129;58,37%;111;50,23%;0;€0,00;€0,00
2017-12-18;221;14;0;0;0;0;129;58,37%;111;50,23%;6;€1214679,90;€781,86
2017-12-19;221;14;0;0;0;0;129;58,37%;111;50,23%;22;€1965932,81;€1565,47
2017-12-20;221;14;0;0;0;0;129;58,37%;111;50,23%;7;€2152794,53;€1381,62
2017-12-21;221;14;0;0;0;0;129;58,37%;111;50,23%;11;€3195943,25;€1553,71
2017-12-22;221;14;0;0;0;0;129;58,37%;111;50,23%;16;€1069173,77;€601,37
2017-12-23;221;14;0;0;0;0;129;58,37%;111;50,23%;0;€0,00;€0,00
2017-12-24;221;14;0;0;0;0;129;58,37%;111;50,23%;0;€0,00;€0,00
2017-12-25;221;14;0;0;0;0;129;58,37%;111;50,23%;0;€0,00;€0,00
2017-12-26;221;14;0;0;0;0;129;58,37%;111;50,23%;6;€545517,50;€391,84
2017-12-27;221;14;0;0;0;0;129;58,37%;111;50,23%;17;€2832300,83;€485,30
2017-12-28;221;14;0;0;0;0;129;58,37%;111;50,23%;11;€683648,77;€372,78
2017-12-29;221;14;0;0;0;0;129;58,37%;111;50,23%;11;€627755,96;€580,35
2017-12-30;221;14;0;0;0;0;129;58,37%;111;50,23%;0;€0,00;€0,00
2017-12-31;221;14;0;0;0;0;129;58,37%;111;50,23%;0;€0,00;€0,00
2018-01-01;221;14;0;0;0;0;129;58,37%;0;0,00%;0;€0,00;€0,00
2018-01-02;221;14;0;0;0;0;129;58,37%;7;3,17%;21;€5449459,47;€4265,96
2018-01-03;221;14;0;0;0;0;129;58,37%;12;5,43%;8;€782209,40;€779,54
2018-01-04;221;14;0;0;0;0;129;58,37%;15;6,79%;5;€2199113,88;€1112,72
2018-01-05;221;14;0;0;0;0;129;58,37%;16;7,24%;7;€1754682,09;€1093,32
2018-01-06;221;14;0;0;0;0;129;58,37%;16;7,24%;0;€0,00;€0,00
2018-01-07;221;14;0;0;0;0;129;58,37%;16;7,24%;0;€0,00;€0,00
2018-01-08;221;14;0;0;0;0;129;58,37%;18;8,14%;7;€3961207,29;€4793,88
2018-01-09;221;14;0;0;0;0;129;58,37%;18;8,14%;5;€166742,67;€83,57
2018-01-10;221;14;0;0;0;0;129;58,37%;20;9,05%;2;€65406,62;€98,17
2018-01-11;221;14;0;0;0;0;129;58,37%;23;10,41%;11;€1355146,76;€838,03
2018-01-12;221;15;1;0;0;0;129;58,37%;26;11,76%;8;€5936067,39;€2315,32
2018-01-13;221;15;0;0;0;0;129;58,37%;26;11,76%;0;€0,00;€0,00
2018-01-14;221;15;0;0;0;0;129;58,37%;26;11,76%;0;€0,00;€0,00
2018-01-15;222;14;0;0;1;0;129;58,11%;30;13,51%;12;€9775322,24;€6063,94
2018-01-16;222;14;0;0;0;0;129;58,11%;33;14,86%;4;€1673370,67;€911,78
2018-01-17;222;14;0;0;0;0;129;58,11%;34;15,32%;9;€1468032,38;€1107,39
2018-01-18;223;13;0;0;1;0;129;57,85%;37;16,59%;8;€4260454,65;€1436,62
2018-01-19;223;13;0;0;0;0;129;57,85%;37;16,59%;4;€1822423,99;€742,99
2018-01-20;223;13;0;0;0;0;129;57,85%;37;16,59%;0;€0,00;€0,00
2018-01-21;223;13;0;0;0;0;129;57,85%;37;16,59%;0;€0,00;€0,00
2018-01-22;223;13;0;0;0;0;129;57,85%;38;17,04%;12;€1801096,41;€1118,40
2018-01-23;223;13;0;0;0;0;130;58,30%;41;18,39%;12;€4720043,53;€1858,58
2018-01-24;223;13;0;0;0;0;131;58,74%;45;20,18%;22;€2490776,94;€1758,02
2018-01-25;223;14;1;0;0;0;131;58,74%;48;21,52%;14;€4235796,84;€2417,59
2018-01-26;224;13;0;0;1;0;132;58,93%;51;22,77%;10;€566840,81;€666,42
2018-01-27;224;13;0;0;0;0;132;58,93%;51;22,77%;0;€0,00;€0,00
2018-01-28;224;13;0;0;0;0;132;58,93%;51;22,77%;0;€0,00;€0,00
2018-01-29;224;14;1;0;0;0;132;58,93%;53;23,66%;21;€3770966,45;€2666,87
2018-01-30;224;14;0;0;0;0;132;58,93%;53;23,66%;3;€283654,29;€182,81
2018-01-31;224;14;0;0;0;0;133;59,38%;54;24,11%;26;€1585945,22;€1858,51
2018-02-01;224;14;0;0;0;0;133;59,38%;54;24,11%;12;€930093,71;€909,95
2018-02-02;224;14;0;0;0;0;133;59,38%;54;24,11%;6;€542901,47;€267,09
2018-02-03;224;14;0;0;0;0;133;59,38%;54;24,11%;0;€0,00;€0,00
2018-02-04;224;14;0;0;0;0;133;59,38%;54;24,11%;0;€0,00;€0,00
2018-02-05;224;14;0;0;0;0;133;59,38%;56;25,00%;3;€1762489,36;€744,57
2018-02-06;224;14;0;0;0;0;133;59,38%;57;25,45%;9;€827446,21;€664,84
2018-02-07;225;13;0;0;1;0;133;59,11%;57;25,33%;37;€4201865,48;€3662,58
2018-02-08;225;13;0;0;0;0;133;59,11%;57;25,33%;6;€338410,93;€230,16
2018-02-09;225;13;0;0;0;0;133;59,11%;57;25,33%;19;€4876589,10;€3212,64
2018-02-10;225;13;0;0;0;0;133;59,11%;57;25,33%;0;€0,00;€0,00
2018-02-11;225;13;0;0;0;0;133;59,11%;57;25,33%;0;€0,00;€0,00
2018-02-12;225;13;0;0;0;0;133;59,11%;57;25,33%;7;€1933991,32;€1643,04
